dialogue_id,turn_index,speaker,utterance,emotion,num_listeners,listeners,relations,speaker_position,prev_speaker,prev_emotion,prev_utterance_len,next_speaker,next_emotion,utterance_len,utterance_word_count,voice_status,suppression_score
1709,0,葉小超,鄺野，聽言鳳說有個叫王若蝶的女孩長得像個洋洋娃，真的還是假的？,surprise,1,鄺野,friend,peer,,,0,鄺野,happiness,31,1,neutral,1
1709,1,鄺野,待會你見了就知道是真還是假了。不說這些了。今天團年也爲了我們辛苦一年所創下的成績乾一杯！,happiness,1,葉小超,friend,peer,葉小超,surprise,31,劉言鳳,neutral,44,1,neutral,2
1709,2,劉言鳳,鄺媽媽，這些菜沒有辣椒。,neutral,1,鄺媽媽,other inferior,inferior,鄺野,happiness,44,鄺媽媽,happiness,12,1,suppressed,4
1709,3,鄺媽媽,謝謝啊言鳳！,happiness,1,劉言鳳,other superior,superior,劉言鳳,neutral,12,鄺莎,happiness,6,1,neutral,1
1709,4,鄺莎,哥，莎兒祝你和……,happiness,1,鄺野,brothers and sisters,peer,鄺媽媽,happiness,6,楊藍,happiness,9,1,neutral,1
1709,5,楊藍,莎兒，你很自私哦，你就知道敬你哥哥，那我們這些哥哥姐姐你就不打算敬酒了嗎？,happiness,1,鄺莎,friend,peer,鄺莎,happiness,9,鄺莎,happiness,37,1,neutral,1
1709,6,鄺莎,當然要敬啊！各位哥哥姐姐，祝你們身體健康！萬事如意！財源滾滾！沒對象的趕緊找對象，有對象的趕緊結婚，結了婚的趕緊生孩子。,happiness,5,"秦延,鄺野,葉小超,劉言鳳,楊藍","friend,brothers and sisters,friend,friend,friend",peer,楊藍,happiness,37,秦延,happiness,60,1,amplified,0
1709,7,秦延,呵呵！莎兒，那有了孩子的又該怎麼辦呢？,happiness,1,鄺莎,friend,peer,鄺莎,happiness,60,鄺莎,happiness,19,1,neutral,1
1709,8,鄺莎,就有小孩叫我小姨或小姑了啊。,happiness,1,秦延,friend,peer,秦延,happiness,19,秦延,happiness,14,1,neutral,1
1709,9,秦延,莎兒，你也沒對象，那你也得趕緊找哦。我們也想有小孩叫舅舅和姨了。,happiness,1,鄺莎,friend,peer,鄺莎,happiness,14,鄺莎,sadness,32,1,neutral,1
1709,10,鄺莎,我原本是想在大學裏找個男朋友的，可是兩年多了都沒見到一個像我哥這麼優秀的男生……,sadness,1,秦延,friend,peer,秦延,happiness,32,秦延,happiness,40,1,neutral,2
1709,11,秦延,如果世界上再多一個像你哥這樣的人可就麻煩囉。莎兒，你還是降低要求找個志同道合的的就行了。,happiness,1,鄺莎,friend,peer,鄺莎,sadness,40,鄺莎,happiness,44,1,neutral,1
1709,12,鄺莎,還是我哥最好，從來不笑話我。,happiness,1,秦延,friend,peer,秦延,happiness,44,鄺野,happiness,14,1,neutral,1
1709,13,鄺野,快去吃吧。一會還去唱歌。,happiness,2,"鄺莎,秦延","brothers and sisters,friend",peer,鄺莎,happiness,14,,,12,1,amplified,0
1710,0,柯婕妤,趕緊放手！讓其他人看見了不好！,surprise,1,鄺野,couple,peer,,,0,鄺野,surprise,15,1,neutral,1
1710,1,鄺野,昨晚才喝了酒，今天就不要喝了！,surprise,1,柯婕妤,couple,peer,柯婕妤,surprise,15,,,15,1,neutral,1
1711,0,王越,同姓妹妹，你們慢吃。我們先走囉。,happiness,1,王若蝶,friend,peer,,,0,王若蝶,disgust,16,1,neutral,2
1711,1,王若蝶,哼！你少套近乎！,disgust,1,王越,friend,peer,王越,happiness,16,服務生,neutral,8,1,suppressed,3
1711,2,服務生,小姐，你們的帳已經和2號包間算在一起了。,neutral,1,王若蝶,consignee,peer,王若蝶,disgust,8,何志揚,surprise,20,1,neutral,2
1711,3,何志揚,2號包間？是鄺先生嗎？多少錢？,surprise,1,服務生,consignor,peer,服務生,neutral,20,服務生,happiness,15,1,neutral,1
1711,4,服務生,對！你們的是2618。,happiness,1,何志揚,consignee,peer,何志揚,surprise,15,何志揚,neutral,11,1,neutral,2
1711,5,何志揚,我們自己結賬就可以了。,neutral,1,服務生,consignor,peer,服務生,happiness,11,服務生,neutral,11,1,suppressed,3
1711,6,服務生,先生，不好意思！鄺先生叮囑你們的帳一定由他來付。何況他已經付了兩千訂金了。,neutral,1,何志揚,consignee,peer,何志揚,neutral,11,何志靜,neutral,37,1,suppressed,3
1711,7,何志靜,還是我們自己給吧。鄺野已經送了禮物給我們，怎麼好意思再讓他破費呢？,neutral,1,何志揚,brothers and sisters,peer,服務生,neutral,37,柯婕妤,neutral,33,1,suppressed,3
1711,8,柯婕妤,你們別爭了！既然鄺野要幫忙付賬就讓他付好了。待會歌廳的帳就由我來付就行了。,neutral,2,"何志靜,何志揚","brothers and sisters,brothers and sisters",peer,何志靜,neutral,33,,,37,1,neutral,1
1712,0,葉小超,洋娃娃妹子，來陪哥哥跳支舞。,happiness,1,王若蝶,friend,peer,,,0,王若蝶,happiness,14,1,neutral,1
1712,1,王若蝶,葉大哥，你和鄺大哥認識很久了吧！,happiness,1,葉小超,friend,peer,葉小超,happiness,14,葉小超,neutral,16,1,neutral,2
1712,2,葉小超,八年了。妹子，你問這個做什麼？,neutral,1,王若蝶,friend,peer,王若蝶,happiness,16,葉小超,surprise,15,1,neutral,2
1712,3,葉小超,噢……你該不是喜歡上他了吧！,surprise,1,王若蝶,friend,peer,葉小超,neutral,15,王若蝶,sadness,14,1,neutral,1
1712,4,王若蝶,嗯！唉！可惜他已經有了言鳳姐。何況他們還是那麼的相配！,sadness,1,葉小超,friend,peer,葉小超,surprise,14,葉小超,surprise,27,1,neutral,2
1712,5,葉小超,你是說鄺野和劉言鳳在交往？我們怎麼不知道！,surprise,1,王若蝶,friend,peer,王若蝶,sadness,27,王若蝶,surprise,21,1,neutral,1
1712,6,王若蝶,葉大哥，你是說鄺大哥和言鳳姐不是一、對？,surprise,1,葉小超,friend,peer,葉小超,surprise,21,葉小超,surprise,20,1,neutral,1
1712,7,葉小超,當然不是啦！他們兩個永遠都只能是兩條平行線知道嗎？,surprise,1,王若蝶,friend,peer,王若蝶,surprise,20,葉小超,happiness,25,1,neutral,1
1712,8,葉小超,妹子，你可別高興得太早了！我呢看得出鄺野喜歡你。但絕對不是男女之間的那種喜歡。他只是把你當成妹妹看待。說明白點呢就是認識他八年了，我們從沒見他和一個女孩子走得很近。,happiness,1,王若蝶,friend,peer,葉小超,surprise,25,王若蝶,surprise,82,1,neutral,1
1712,9,王若蝶,啊！真的嗎？,surprise,1,葉小超,friend,peer,葉小超,happiness,82,葉小超,neutral,6,1,neutral,2
1712,10,葉小超,而且這麼多年來他也沒有交過女朋友！不知道他是因爲自身條件太好使得眼光高而找不到合適的人，還是身體有什麼毛病。總之到目前爲止，他的感情還是一遍空白！,neutral,1,王若蝶,friend,peer,王若蝶,surprise,6,王若蝶,surprise,73,1,neutral,2
1712,11,王若蝶,真的嗎？那我不是有沒機會了嗎？,surprise,1,葉小超,friend,peer,葉小超,neutral,73,葉小超,happiness,15,1,neutral,1
1712,12,葉小超,妹子，他不適合你！他真的是太優秀了！優秀的也許這個世界上根本就沒有能夠配得上他的人！來！笑一個！葉大哥就喜歡看你笑！,happiness,1,王若蝶,friend,peer,王若蝶,surprise,15,,,58,1,neutral,1
1713,0,柯婕妤,志靜，你都洗了好一會手了，怎麼還在洗？,neutral,1,何志靜,brothers and sisters,peer,,,0,柯婕妤,neutral,19,1,suppressed,3
1713,1,柯婕妤,志靜，自從來到歌廳後你就一副心不在焉的樣子。說起飯後來唱歌你可是最鬧得厲害的。怎麼來了你就不唱了呢？你是怎麼了？,neutral,1,何志靜,brothers and sisters,peer,柯婕妤,neutral,19,何志靜,happiness,56,1,neutral,2
1713,2,何志靜,劉言鳳長得漂亮，又會打扮，還能歌善舞，當她脫掉外套只穿着黑色打底裙和長靴在舞池中間扭動着曼妙的腰肢跳舞時，讓人看得幾乎是直了眼。她和鄺野真的很般配！,happiness,1,柯婕妤,brothers and sisters,peer,柯婕妤,neutral,56,柯婕妤,disgust,74,1,neutral,2
1713,3,柯婕妤,志靜，般不般配是他們的事與你沒有任何關係！,disgust,1,何志靜,brothers and sisters,peer,何志靜,happiness,74,何志靜,disgust,21,1,suppressed,3
1713,4,何志靜,那與你有關係嗎？,disgust,1,柯婕妤,brothers and sisters,peer,柯婕妤,disgust,21,柯婕妤,disgust,8,1,suppressed,3
1713,5,柯婕妤,更沒有一點關係！你是知道我討厭他的！出去吧！,disgust,1,何志靜,brothers and sisters,peer,何志靜,disgust,8,,,22,1,neutral,2
1714,0,葉小超,柯小姐，可以請你跳支舞嗎？,neutral,1,柯婕妤,friend,peer,,,0,葉小超,happiness,13,1,neutral,2
1714,1,葉小超,柯小姐，你外表柔弱，想不到說起話來卻是那麼的犀利！,happiness,1,柯婕妤,friend,peer,葉小超,neutral,13,柯婕妤,neutral,25,1,neutral,2
1714,2,柯婕妤,人都是有血性的！無論在什麼時候都應該尊重別人！只有這樣纔會得到別人的尊重！,neutral,1,葉小超,friend,peer,葉小超,happiness,25,葉小超,neutral,37,1,suppressed,3
1714,3,葉小超,說得好！柯小姐，我冒昧地問一句，何志揚是你丈夫還是男朋友？,neutral,1,柯婕妤,friend,peer,柯婕妤,neutral,37,柯婕妤,neutral,29,1,suppressed,3
1714,4,柯婕妤,都不是！他是我哥哥！,neutral,1,葉小超,friend,peer,葉小超,neutral,29,葉小超,neutral,10,1,suppressed,3
1714,5,葉小超,我看他一直看着你，還認爲你們是一對呢。原來是我想錯了。,neutral,1,柯婕妤,friend,peer,柯婕妤,neutral,10,柯婕妤,neutral,27,1,suppressed,3
1714,6,柯婕妤,你的確是想錯了！對了！你妻子或女朋友是哪一個？,neutral,1,葉小超,friend,peer,葉小超,neutral,27,葉小超,happiness,23,1,neutral,2
1714,7,葉小超,呵呵！我還是單身呢。柯小姐，你在歌廳外說的那些話我聽得很清楚。你是那麼的柔弱，但爲了姐妹們把那個開着豪車的年輕人說得啞口無言。在歌廳裏又安靜的像個嬰兒。兩種截然不同的性格出現在同一個人身上是很吸引人的。你不知道你讓我有種相見恨晚的感覺，尤其是你的長睫毛很吸引人！,happiness,1,柯婕妤,friend,peer,柯婕妤,neutral,23,柯婕妤,neutral,131,1,neutral,2
1714,8,柯婕妤,然後呢？,neutral,1,葉小超,friend,peer,葉小超,happiness,131,葉小超,happiness,4,1,neutral,2
1714,9,葉小超,我一直認爲自己喜歡的是言鳳，可是直到和你跳舞時，心裏有種難以言喻的情愫摻雜在裏面，我才發覺自己喜歡上了你這個很特別的女人！雖然我和言鳳認識八年了，但是從來沒有這種感覺。我沒想到一見鍾情的事情也會發生在自己身上！當你否定了何志揚時，我真的很開心！,happiness,1,柯婕妤,friend,peer,柯婕妤,neutral,4,葉小超,neutral,122,1,neutral,2
1714,10,葉小超,不好意思啊！我說得太突然嚇着你了吧！,neutral,1,柯婕妤,friend,peer,葉小超,happiness,122,柯婕妤,neutral,18,1,suppressed,3
1714,11,柯婕妤,你的確是有點把我嚇住了！我想物以類聚，人以羣分，就是指的你們這些人吧！,neutral,1,葉小超,friend,peer,葉小超,neutral,18,葉小超,surprise,35,1,neutral,2
1714,12,葉小超,你們？難道還有我認識的人向你表白過？是誰呢？,surprise,1,柯婕妤,friend,peer,柯婕妤,neutral,35,柯婕妤,neutral,22,1,neutral,2
1714,13,柯婕妤,我只是打個比喻而已。,neutral,1,葉小超,friend,peer,葉小超,surprise,22,,,10,1,neutral,2
1715,0,何志靜,你要走了嗎？,neutral,1,鄺野,friend,peer,,,0,鄺野,neutral,6,1,suppressed,3
1715,1,鄺野,不是。只是打電話問問我爸媽睡沒有。,neutral,1,何志靜,friend,peer,何志靜,neutral,6,何志靜,neutral,17,1,suppressed,3
1715,2,何志靜,哦。你挺關心父母的。,neutral,1,鄺野,friend,peer,鄺野,neutral,17,鄺野,disgust,10,1,suppressed,3
1715,3,鄺野,自己的父母當然要關心啊！你說得好奇怪。,disgust,1,何志靜,friend,peer,何志靜,neutral,10,何志靜,neutral,19,1,suppressed,3
1715,4,何志靜,除了你父母和朋友外，那你、你還會……算了！不說了。還是進去吧。外面好冷的。,neutral,1,鄺野,friend,peer,鄺野,disgust,19,,,37,1,neutral,2
1716,0,葉小超,喝點水吧。,neutral,1,柯婕妤,friend,peer,,,0,柯婕妤,happiness,5,1,neutral,2
1716,1,柯婕妤,謝謝！,happiness,1,葉小超,friend,peer,葉小超,neutral,5,柯婕妤,surprise,3,1,neutral,1
1716,2,柯婕妤,不要亂叫！,surprise,1,鄺莎,friend,peer,柯婕妤,happiness,3,鄺莎,neutral,5,1,neutral,2
1716,3,鄺莎,哦！,neutral,1,柯婕妤,friend,peer,柯婕妤,surprise,5,,,2,1,neutral,2
1717,0,鄺莎,大家安靜一下。我有話說。,neutral,6,"秦延,黃劍飛,王若蝶,羅玲雅,趙曉菲,楊藍","friend,friend,friend,friend,friend,friend",peer,,,0,秦延,happiness,12,1,neutral,1
1717,1,秦延,莎兒，你這古靈精怪的丫頭，又有什麼花樣要耍啊？,happiness,1,鄺莎,friend,peer,鄺莎,neutral,12,鄺莎,happiness,23,1,neutral,1
1717,2,鄺莎,大家不是喝酒、聊天就是唱歌跳舞，你們不覺得很乏味很無趣嗎？,happiness,6,"秦延,黃劍飛,王若蝶,羅玲雅,趙曉菲,楊藍","friend,friend,friend,friend,friend,friend",peer,秦延,happiness,23,王若蝶,neutral,29,1,amplified,0
1717,3,王若蝶,那你有什麼想法？說來聽聽。,neutral,1,鄺莎,friend,peer,鄺莎,happiness,29,鄺莎,happiness,13,1,neutral,2
1717,4,鄺莎,我們來玩個別出心裁的遊戲。我們這裏一共有五個男士，讓他們各自選一首情歌與一個女士對唱。最後在這五對裏面選出大家認爲唱得最好的一組。獎品就是讓他們接吻。你們覺得這個遊戲怎樣？但是無論出現任何狀況都會影響評分的哦。,happiness,6,"秦延,黃劍飛,王若蝶,羅玲雅,趙曉菲,楊藍","friend,friend,friend,friend,friend,friend",peer,王若蝶,neutral,13,黃劍飛,neutral,105,1,amplified,0
1717,5,黃劍飛,莎兒，那結了婚和有女朋友的可以參加嗎？,neutral,1,鄺莎,friend,peer,鄺莎,happiness,105,鄺莎,neutral,19,1,suppressed,3
1717,6,鄺莎,在場的每一個男士都要參加。,neutral,6,"秦延,黃劍飛,王若蝶,羅玲雅,趙曉菲,楊藍","friend,friend,friend,friend,friend,friend",peer,黃劍飛,neutral,19,鄺莎,happiness,13,1,neutral,1
1717,7,鄺莎,兩位姐姐反對沒有用的哦。要少數服從多數。,happiness,6,"秦延,黃劍飛,王若蝶,羅玲雅,趙曉菲,楊藍","friend,friend,friend,friend,friend,friend",peer,鄺莎,neutral,13,羅玲雅,disgust,20,1,amplified,0
1717,8,羅玲雅,楊藍，你看黃劍飛一副迫不及待想要參與的樣子，我真想扁他一頓。,disgust,1,楊藍,friend,peer,鄺莎,happiness,20,楊藍,disgust,30,1,suppressed,3
1717,9,楊藍,秦延也是那副樣子。,disgust,1,羅玲雅,friend,peer,羅玲雅,disgust,30,羅玲雅,disgust,9,1,suppressed,3
1717,10,羅玲雅,男人是吃在碗裏看在鍋裏，心裏還想着米缸裏。,disgust,1,楊藍,friend,peer,楊藍,disgust,9,趙曉菲,neutral,21,1,suppressed,3
1717,11,趙曉菲,鄺莎，你這個遊戲玩得不對！夫妻或是情侶接吻倒沒什麼。可是如果是兄妹成了一組，恰好又得了第一，總不可能讓他們兄妹二人接吻吧！,neutral,1,鄺莎,friend,peer,羅玲雅,disgust,21,鄺莎,neutral,61,1,suppressed,3
1717,12,鄺莎,這倒是個問題。那何姐姐，不好意思囉，你只有和我一樣不參加囉。,neutral,1,趙曉菲,friend,peer,趙曉菲,neutral,61,秦延,neutral,30,1,suppressed,3
1717,13,秦延,真是個糊塗的傻姑娘。只想到你自己和鄺野是兄妹，就沒想到志靜和志揚也是兄妹。,neutral,1,鄺莎,friend,peer,鄺莎,neutral,30,,,37,1,neutral,2
1718,0,鄺莎,我來統計一下結果，想和鄺野一組有三十二人，當然不包括另外幾個想玩這個刺激的遊戲，也很想和他一組卻又不好意思說出來的人。想和何志揚一組的有十六人。其他幾個男士卻沒有一個女孩點他們的名。就連楊藍和羅玲雅也都點名和鄺野一組了。,neutral,5,"秦延,何志靜,黃劍飛,王若蝶,羅玲雅","friend,friend,friend,friend,friend",peer,,,0,秦延,happiness,110,1,neutral,1
1718,1,秦延,劍飛，還是帥哥有魅力啊。,happiness,1,黃劍飛,friend,peer,鄺莎,neutral,110,鄺莎,happiness,12,1,neutral,1
1718,2,鄺莎,既然大家在一起玩，那麼就要玩得開心玩得盡興。從現在起誰也不準離開！否則就罰她當衆獻唱十首歌曲。,happiness,5,"秦延,何志靜,黃劍飛,王若蝶,羅玲雅","friend,friend,friend,friend,friend",peer,秦延,happiness,12,鄺莎,neutral,47,1,amplified,0
1718,3,鄺莎,面對粥少僧多的情況，我呢想了一個辦法。除開我自己和何姐姐還剩下六十五個女士。我做了六十五張小紙條，其中只有五張寫着五個男士的名字。也就是說只要誰拿到寫着名字的紙條，她就是那個男士的女伴。,neutral,5,"秦延,何志靜,黃劍飛,王若蝶,羅玲雅","friend,friend,friend,friend,friend",peer,鄺莎,happiness,47,鄺莎,happiness,93,1,neutral,1
1718,4,鄺莎,柯姐姐，這一張是你的囉。,happiness,5,"秦延,何志靜,黃劍飛,王若蝶,羅玲雅","friend,friend,friend,friend,friend",peer,鄺莎,neutral,93,羅玲雅,neutral,12,1,amplified,0
1718,5,羅玲雅,我和葉小超一組。,neutral,5,"鄺莎,秦延,何志靜,黃劍飛,王若蝶","friend,friend,friend,friend,friend",peer,鄺莎,happiness,12,黃劍飛,neutral,8,1,neutral,2
1718,6,黃劍飛,哼！誰拿到黃劍飛的名字了？,neutral,5,"鄺莎,秦延,何志靜,王若蝶,羅玲雅","friend,friend,friend,friend,friend",peer,羅玲雅,neutral,8,王若蝶,surprise,13,1,neutral,1
1718,7,王若蝶,我……還有誰沒看過紙條？快點拿出來啊。不要賣關子了。,surprise,5,"鄺莎,秦延,何志靜,黃劍飛,羅玲雅","friend,friend,friend,friend,friend",peer,黃劍飛,neutral,13,何志靜,neutral,26,1,amplified,0
1718,8,何志靜,婕妤，看看你手裏的紙條。,neutral,5,"鄺莎,秦延,黃劍飛,王若蝶,羅玲雅","friend,friend,friend,friend,friend",peer,王若蝶,surprise,26,鄺莎,neutral,12,1,neutral,2
1718,9,鄺莎,我來宣佈一下五組的結果，葉小超和羅玲雅、何志揚和劉言鳳、秦延和趙曉菲、黃劍飛和王若蝶。柯婕妤和鄺野。,neutral,5,"秦延,何志靜,黃劍飛,王若蝶,羅玲雅","friend,friend,friend,friend,friend",peer,何志靜,neutral,12,鄺莎,happiness,50,1,neutral,1
1718,10,鄺莎,好了！現在該男士選歌了。,happiness,5,"秦延,何志靜,黃劍飛,王若蝶,羅玲雅","friend,friend,friend,friend,friend",peer,鄺莎,neutral,50,,,12,1,amplified,0
